datetime_utc,HUMID_DSI,TEMP_DSI,PM2.5_DSI,PM10_DSI
2021-06-10 00:00:00,38.43333333333333,14.239999999999997,3.6314678878530002,3.1584999999999646
2021-06-10 01:00:00,32.43333333333332,17.223333333333333,2.6104509863427823,2.265333333333279
2021-06-10 02:00:00,27.433333333333326,18.536666666666665,1.2218680002889393,1.2961666666665808
2021-06-10 03:00:00,73.73333333333332,7.631666666666663,0.6500985354431386,1.1046666666666132
2021-06-10 04:00:00,73.13333333333333,6.963333333333332,1.916159493315861,2.082666666666613
2021-06-10 05:00:00,31.89999999999999,15.684999999999999,3.059698423007331,2.713666666666621
2021-06-10 06:00:00,38.533333333333324,13.555,2.732973014524035,2.511999999999952
2021-06-10 07:00:00,52.53333333333334,9.315,3.835671268155044,3.394333333333273
2021-06-10 08:00:00,62.3,6.9083333333333306,7.960579550256245,6.698666666666613
2021-06-10 09:00:00,66.06666666666666,6.184999999999996,14.944335156586185,12.100333333333298
2021-06-10 10:00:00,70.6,5.464999999999998,21.928090762915996,18.2511666666666
2021-06-10 11:00:00,72.3,5.503333333333329,68.03721403511724,52.519499999999965
2021-06-10 12:00:00,80.0,4.609999999999997,16.577962199002535,14.511833333333245
2021-06-10 13:00:00,73.89999999999999,4.646666666666663,66.15854293633839,52.544499999999935
2021-06-10 14:00:00,82.99999999999999,2.593333333333332,19.35512817111022,16.902833333333255
2021-06-10 15:00:00,77.19999999999999,3.9083333333333323,73.42818327509117,56.74799999999993
2021-06-10 16:00:00,77.63333333333334,3.4983333333333304,70.6101766269229,55.95049999999992
2021-06-10 17:00:00,76.36666666666666,2.8716666666666626,53.62045538579308,45.08399999999996
2021-06-10 18:00:00,73.23333333333332,2.629999999999998,30.50463273560182,26.697333333333226
2021-06-10 19:00:00,69.23333333333333,2.2199999999999998,14.821813128404933,13.18699999999994
2021-06-10 20:00:00,65.66666666666666,2.2199999999999998,9.757569296914307,8.633999999999915
2021-06-10 21:00:00,80.13333333333333,1.8349999999999935,23.88844321381564,22.275666666666606
2021-06-10 22:00:00,53.53333333333333,7.388333333333327,2.3245662539199476,2.468999999999937
2021-06-10 23:00:00,40.96666666666666,13.239999999999997,1.8753188172553998,1.9023333333333043
2021-06-11 00:00:00,54.43333333333333,13.446666666666667,6.245271155719104,5.124333333333297
2021-06-11 01:00:00,46.69999999999999,15.056666666666665,3.5497865357322094,3.0508333333332796
2021-06-11 02:00:00,43.03333333333333,15.48333333333333,0.9359832678659727,1.077666666666581
2021-06-11 03:00:00,46.33333333333332,13.499999999999998,0.03748839453700792,0.45249999999992896
2021-06-11 04:00:00,49.066666666666656,12.85333333333333,0.48673583120155595,0.7648333333332286
2021-06-11 05:00:00,49.46666666666666,13.31166666666667,0.609257859382677,0.9791666666665665
2021-06-11 06:00:00,52.46666666666667,11.90833333333333,2.079522197557443,1.977166666666601
